SCRUB_DC_NO,SCRUB_Category_no,Year,Week
98,42,2021,49
98,146,2021,49
98,39,2021,49
98,60,2021,49
98,306,2021,49
98,124,2021,49
98,284,2021,49
98,147,2021,49
98,342,2021,49
98,169,2021,49
98,286,2021,49
98,79,2021,49
98,249,2021,49
98,231,2021,49
98,196,2021,49
98,59,2021,49
98,33,2021,49
98,256,2021,49
98,231,2021,49
98,263,2021,49
98,179,2021,49
98,262,2021,49
98,94,2021,49
98,282,2021,50
98,21,2021,50
98,43,2021,50
98,210,2021,50
98,304,2021,50
98,204,2021,50
98,65,2021,50
98,80,2021,50
98,150,2021,50
98,185,2021,50
98,185,2021,50
98,198,2021,50
98,45,2021,50
98,248,2021,50
98,313,2021,50
98,121,2021,50
98,152,2021,50
98,246,2021,50
98,6,2021,50
98,301,2021,50
98,61,2021,50
98,242,2021,50
98,347,2021,50
98,209,2021,50
98,301,2021,50
98,235,2021,50
98,37,2021,50
98,19,2021,50
98,214,2021,50
98,82,2021,50
98,83,2021,50
98,81,2021,50
98,184,2021,50
98,216,2021,50
98,211,2021,50
98,80,2021,50
98,63,2021,50
98,193,2021,50
98,252,2021,50
98,194,2021,50
98,78,2021,50
98,282,2021,50
98,126,2021,50
98,231,2021,50
98,20,2021,50
98,333,2021,50
98,79,2021,50
98,99,2021,50
98,282,2021,50
98,326,2021,50
98,38,2021,50
98,35,2021,50
98,66,2021,50
98,175,2021,50
98,67,2021,50
98,3,2021,50
98,119,2021,50
98,52,2021,50
98,309,2021,50
98,78,2021,50
98,312,2021,50
98,264,2021,50
98,89,2021,50
98,186,2021,50
98,165,2021,50
98,221,2021,50
98,145,2021,50
98,211,2021,50
98,133,2021,50
98,239,2021,50
98,304,2021,50
98,8,2021,50
98,219,2021,50
98,212,2021,50
98,10,2021,50
98,2,2021,50
98,57,2021,50
98,341,2021,50
98,43,2021,50
98,8,2021,50
98,318,2021,50
98,318,2021,50
98,268,2021,50
98,121,2021,50
98,64,2021,50
98,41,2021,50
98,57,2021,50
98,32,2021,50
98,241,2021,50
98,250,2021,50
98,17,2021,50
98,330,2021,50
98,196,2021,50
98,317,2021,50
98,194,2021,50
98,254,2021,50
98,215,2021,50
98,210,2021,50
98,132,2021,50
98,77,2021,50
98,94,2021,50
98,19,2021,50
98,253,2021,50
98,281,2021,50
98,4,2021,50
98,286,2021,50
98,333,2021,50
98,57,2021,50
98,341,2021,50
98,185,2021,50
98,174,2021,50
98,320,2021,50
98,224,2021,50
98,104,2021,50
98,217,2021,50
98,103,2021,50
98,341,2021,50
98,240,2021,50
98,66,2021,50
98,28,2021,50
98,215,2021,50
98,213,2021,50
98,249,2021,50
98,137,2021,50
98,130,2021,50
98,207,2021,50
98,38,2021,50
98,146,2021,50
98,235,2021,50
98,301,2021,50
98,256,2021,50
98,266,2021,50
98,222,2021,50
98,97,2021,50
98,201,2021,50
98,6,2021,50
98,334,2021,50
98,211,2021,50
98,257,2021,50
98,303,2021,50
98,160,2021,50
98,189,2021,50
98,313,2021,50
98,140,2021,50
98,330,2021,50
98,54,2021,50
98,149,2021,50
98,113,2021,50
98,104,2021,50
98,170,2021,50
98,221,2021,50
98,232,2021,50
98,169,2021,50
98,230,2021,50
98,322,2021,50
98,261,2021,50
98,266,2021,50
98,111,2021,50
98,141,2021,50
98,123,2021,50
98,218,2021,50
98,205,2021,50
98,191,2021,50
98,121,2021,50
98,299,2021,50
98,146,2021,50
98,99,2021,50
98,208,2021,50
98,265,2021,50
98,153,2021,50
98,169,2021,50
98,65,2021,50
98,293,2021,50
98,110,2021,50
98,329,2021,50
98,166,2021,50
98,339,2021,50
98,282,2021,50
98,307,2021,50
98,235,2021,50
98,251,2021,50
98,4,2021,50
98,309,2021,50
98,114,2021,50
98,170,2021,50
98,103,2021,50
98,297,2021,50
98,191,2021,50
98,266,2021,50
98,177,2021,50
98,151,2021,50
98,177,2021,50
98,322,2021,50
98,78,2021,50
98,53,2021,50
98,330,2021,50
98,269,2021,50
98,267,2021,50
98,182,2021,50
98,258,2021,50
98,113,2021,50
98,172,2021,50
98,48,2021,50
98,64,2021,50
98,86,2021,50
98,263,2021,50
98,342,2021,51
98,19,2021,51
98,243,2021,51
98,29,2021,51
98,90,2021,51
98,225,2021,51
98,42,2021,51
98,234,2021,51
98,290,2021,51
98,94,2021,51
98,100,2021,51
98,255,2021,51
98,61,2021,51
98,165,2021,51
98,109,2021,51
98,130,2021,51
98,170,2021,51
98,220,2021,51
98,216,2021,51
98,201,2021,51
98,321,2021,51
98,192,2021,51
98,122,2021,51
98,72,2021,51
98,20,2021,51
98,169,2021,51
98,225,2021,51
98,325,2021,51
98,277,2021,51
98,54,2021,51
98,175,2021,51
98,145,2021,51
98,218,2021,51
98,74,2021,51
98,104,2021,51
98,343,2021,51
98,189,2021,51
98,110,2021,51
98,301,2021,51
98,168,2021,51
98,38,2021,51
98,278,2021,51
98,48,2021,51
98,153,2021,51
98,82,2021,51
98,11,2021,51
98,197,2021,51
98,96,2021,51
98,175,2021,51
98,195,2021,51
98,345,2021,51
98,112,2021,51
98,149,2021,51
98,92,2021,51
98,166,2021,51
98,286,2021,51
98,156,2021,51
98,85,2021,51
98,174,2021,51
98,81,2021,51
98,179,2021,51
98,44,2021,51
98,193,2021,51
98,190,2021,51
98,127,2021,51
98,296,2021,51
98,166,2021,51
98,263,2021,51
98,181,2021,51
98,19,2021,51
98,62,2021,51
98,197,2021,51
98,345,2021,51
98,67,2021,51
98,195,2021,51
98,321,2021,51
98,122,2021,51
98,258,2021,51
98,243,2021,51
98,89,2021,51
98,53,2021,51
98,301,2021,51
98,103,2021,51
98,191,2021,51
98,261,2021,51
98,329,2021,51
98,242,2021,51
98,158,2021,51
98,61,2021,51
98,108,2021,51
98,271,2021,51
98,229,2021,51
98,159,2021,51
98,312,2021,51
98,282,2021,51
98,284,2021,51
98,214,2021,51
98,93,2021,51
98,18,2021,51
98,303,2021,51
98,30,2021,51
98,168,2021,51
98,200,2021,51
98,216,2021,51
98,89,2021,51
98,238,2021,51
98,292,2021,51
98,287,2021,51
98,69,2021,51
98,68,2021,51
98,333,2021,51
98,328,2021,51
98,152,2021,51
98,136,2021,51
98,5,2021,51
98,239,2021,51
98,251,2021,51
98,298,2021,51
98,199,2021,51
98,339,2021,51
98,55,2021,51
98,290,2021,51
98,275,2021,51
98,163,2021,51
98,275,2021,51
98,248,2021,51
98,250,2021,51
98,244,2021,51
98,173,2021,51
98,210,2021,51
98,65,2021,51
98,165,2021,51
98,257,2021,51
98,222,2021,51
98,187,2021,51
98,78,2021,51
98,111,2021,51
98,295,2021,51
98,230,2021,51
98,210,2021,51
98,176,2021,51
98,284,2021,51
98,51,2021,51
98,151,2021,51
98,272,2021,51
98,91,2021,51
98,199,2021,51
98,123,2021,51
98,14,2021,51
98,151,2021,51
98,42,2021,51
98,166,2021,51
98,74,2021,51
98,333,2021,51
98,239,2021,51
98,38,2021,51
98,75,2021,51
98,63,2021,51
98,180,2021,51
98,59,2021,51
98,308,2021,51
98,99,2021,51
98,233,2021,51
98,228,2021,51
98,159,2021,51
98,145,2021,51
98,315,2021,51
98,271,2021,51
98,90,2021,51
98,176,2021,51
98,81,2021,51
98,303,2021,51
98,12,2021,51
98,40,2021,51
98,185,2021,51
98,205,2021,51
98,58,2021,51
98,83,2021,51
98,208,2021,51
98,63,2021,51
98,175,2021,51
98,225,2021,51
98,255,2021,51
98,136,2021,51
98,83,2021,52
98,328,2021,52
98,216,2021,52
98,92,2021,52
98,45,2021,52
98,53,2021,52
98,195,2021,52
98,346,2021,52
98,197,2021,52
98,161,2021,52
98,103,2021,52
98,24,2021,52
98,313,2021,52
98,33,2021,52
98,96,2021,52
98,136,2021,52
98,111,2021,52
98,134,2021,52
98,44,2021,52
98,289,2021,52
98,248,2021,52
98,125,2021,52
98,112,2021,52
98,26,2021,52
98,215,2021,52
98,184,2021,52
98,297,2021,52
98,330,2021,52
98,346,2021,52
98,330,2021,52
98,125,2021,52
98,65,2021,52
98,194,2021,52
98,346,2021,52
98,48,2021,52
98,62,2021,52
98,78,2021,52
98,334,2021,52
98,31,2021,52
98,319,2021,52
98,168,2021,52
98,273,2021,52
98,47,2021,52
98,157,2021,52
98,19,2021,52
98,106,2021,52
98,145,2021,52
98,135,2021,52
98,305,2021,52
98,307,2021,52
98,258,2021,52
98,70,2021,52
98,239,2021,52
98,347,2021,52
98,216,2021,52
98,176,2021,52
98,221,2021,52
98,253,2021,52
98,122,2021,52
98,301,2021,52
98,244,2021,52
98,19,2021,52
98,302,2021,52
98,141,2021,52
98,295,2021,52
98,140,2021,52
98,300,2021,52
98,17,2021,52
98,71,2021,52
98,139,2021,52
98,74,2021,52
98,51,2021,52
98,210,2021,52
98,89,2021,52
98,90,2021,52
98,175,2021,52
98,237,2021,52
98,329,2021,52
98,55,2021,52
98,196,2021,52
98,172,2021,52
98,129,2021,52
98,188,2021,52
98,212,2021,52
98,244,2021,52
98,64,2021,52
98,296,2021,52
98,272,2021,52
98,5,2021,52
98,125,2021,52
98,322,2021,52
98,186,2021,52
98,232,2021,52
98,7,2021,52
98,63,2021,52
98,296,2021,52
98,33,2021,52
98,30,2021,52
98,163,2021,52
98,199,2021,52
98,73,2021,52
98,324,2021,52
98,218,2021,52
98,275,2021,52
98,33,2021,52
98,207,2021,52
98,331,2021,52
98,17,2021,52
98,267,2021,52
98,214,2021,52
98,12,2021,52
98,75,2021,52
98,186,2021,52
98,192,2021,52
98,295,2021,52
98,228,2021,52
98,193,2021,52
98,112,2021,52
98,6,2021,52
98,122,2021,52
98,319,2021,52
98,159,2021,52
98,45,2021,52
98,314,2021,52
98,310,2021,52
98,271,2021,52
98,109,2021,52
98,43,2021,52
98,294,2021,52
98,87,2021,52
98,237,2021,52
98,50,2021,52
98,176,2021,52
98,15,2021,52
98,265,2021,52
98,268,2021,52
98,295,2021,52
98,174,2021,52
98,195,2021,52
98,151,2021,52
98,100,2021,52
98,75,2021,52
98,172,2021,52
98,114,2021,52
98,67,2021,52
98,341,2021,52
98,276,2021,52
98,264,2021,52
98,186,2021,52
98,301,2021,52
98,28,2021,52
98,145,2021,52
98,129,2021,52
98,247,2021,52
98,300,2021,52
98,181,2021,52
98,24,2021,52
98,276,2021,52
98,29,2021,52
98,100,2021,52
98,75,2021,52
98,124,2021,52
98,41,2021,52
98,133,2021,52
98,224,2021,52
98,315,2021,52
98,251,2021,52
98,178,2021,52
98,153,2021,52
98,237,2021,52
98,271,2021,52
98,132,2021,52
98,7,2021,52
98,25,2021,52
98,50,2021,52
98,133,2021,52
98,72,2021,52
98,148,2021,52
98,89,2021,52
98,166,2021,52
98,251,2021,52
98,21,2021,52
98,277,2021,52
98,2,2021,52
98,247,2021,52
98,37,2021,52
98,41,2021,52
98,201,2021,52
98,5,2021,52
98,93,2021,52
98,105,2021,52
98,5,2021,52
98,196,2021,52
98,268,2021,52
98,253,2021,52
98,127,2021,52
98,102,2021,52
98,1,2021,52
98,333,2021,52
98,129,2021,52
98,145,2021,52
98,270,2021,52
98,192,2021,52
98,284,2021,52
98,44,2021,52
98,161,2021,52
98,330,2021,52
98,275,2021,52
98,241,2021,52
98,302,2021,52
98,75,2021,52
98,140,2021,52
98,181,2021,52
98,268,2021,52
98,107,2021,52
98,36,2021,52
98,102,2021,52
98,332,2021,52
98,269,2021,52
98,108,2021,52
98,32,2021,52
98,342,2021,52
98,60,2021,52
98,340,2021,52
98,38,2021,52
98,265,2021,52
98,95,2021,52
98,98,2021,52
98,53,2021,52
98,335,2021,52
98,115,2021,52
98,319,2021,52
98,215,2021,52
98,236,2021,52
98,2,2021,52
98,175,2021,52
98,142,2021,52
98,50,2021,52
98,343,2021,52
98,284,2021,52
98,185,2021,52
98,200,2021,52
98,86,2021,52
98,236,2021,52
98,156,2021,52
98,91,2021,52
98,278,2021,52
98,299,2021,52
98,264,2021,52
98,111,2021,52
98,49,2021,52
98,158,2021,52
98,303,2021,52
98,241,2021,52
98,216,2021,52
98,197,2021,52
98,40,2021,52
98,169,2021,52
98,178,2021,52
98,247,2021,52
98,231,2021,52
98,128,2021,52
98,26,2021,52
98,292,2021,52
98,301,2021,52
98,215,2021,52
98,62,2021,52
98,41,2021,52
98,184,2021,35
98,311,2021,35
98,11,2021,35
98,74,2021,35
98,225,2021,35
98,48,2021,35
98,122,2021,35
98,259,2021,35
98,312,2021,35
98,104,2021,35
98,183,2021,35
98,177,2021,35
98,329,2021,35
98,29,2021,35
98,44,2021,35
98,312,2021,35
98,128,2021,35
98,269,2021,35
98,141,2021,35
98,163,2021,35
98,271,2021,35
98,192,2021,35
98,5,2021,35
98,200,2021,35
98,158,2021,35
98,287,2021,35
98,46,2021,35
98,319,2021,35
98,261,2021,35
98,248,2021,35
98,206,2021,35
98,335,2021,35
98,294,2021,35
98,4,2021,35
98,308,2021,35
98,77,2021,35
98,192,2021,35
98,221,2021,35
98,306,2021,35
98,144,2021,35
98,121,2021,35
98,237,2021,35
98,298,2021,35
98,79,2021,35
98,98,2021,35
98,42,2021,35
98,331,2021,35
98,192,2021,35
98,272,2021,35
98,307,2021,35
98,219,2021,35
98,260,2021,35
98,23,2021,35
98,124,2021,35
98,129,2021,35
98,53,2021,35
98,39,2021,35
98,241,2021,35
98,247,2021,35
98,62,2021,35
98,298,2021,35
98,109,2021,35
98,99,2021,35
98,294,2021,35
98,292,2021,35
98,245,2021,35
98,60,2021,35
98,108,2021,35
98,136,2021,35
98,89,2021,35
98,317,2021,35
98,250,2021,35
98,27,2021,35
98,312,2021,35
98,279,2021,35
98,158,2021,35
98,165,2021,35
98,20,2021,35
98,50,2021,35
98,205,2021,35
98,89,2021,35
98,292,2021,35
98,266,2021,35
98,306,2021,35
98,138,2021,35
98,192,2021,35
98,63,2021,35
98,326,2021,35
98,250,2021,35
98,230,2021,35
98,331,2021,35
98,259,2021,35
98,250,2021,35
98,44,2021,35
98,132,2021,35
98,247,2021,35
98,87,2021,35
98,278,2021,35
98,49,2021,35
98,284,2021,35
98,191,2021,35
98,37,2021,35
98,251,2021,35
98,261,2021,35
98,154,2021,35
98,214,2021,35
98,140,2021,35
98,323,2021,35
98,43,2021,35
98,218,2021,35
98,155,2021,35
98,218,2021,35
98,110,2021,35
98,228,2021,35
98,168,2021,35
98,267,2021,35
98,71,2021,35
98,24,2021,35
98,125,2021,35
98,148,2021,35
98,54,2021,35
98,4,2021,35
98,191,2021,35
98,255,2021,35
98,220,2021,35
98,240,2021,35
98,18,2021,35
98,244,2021,35
98,116,2021,35
98,211,2021,35
98,293,2021,35
98,225,2021,35
98,315,2021,35
98,136,2021,35
98,222,2021,35
98,119,2021,35
98,163,2021,35
98,235,2021,35
98,295,2021,35
98,75,2021,35
98,13,2021,35
98,315,2021,35
98,55,2021,35
98,167,2021,35
98,201,2021,35
98,150,2021,35
98,110,2021,35
98,21,2021,35
98,106,2021,35
98,135,2021,35
98,190,2021,35
98,20,2021,35
98,139,2021,35
98,74,2021,35
98,139,2021,35
98,78,2021,35
98,330,2021,35
98,72,2021,35
98,129,2021,35
98,106,2021,35
98,212,2021,35
98,289,2021,35
98,155,2021,35
98,81,2021,35
98,50,2021,35
98,139,2021,35
98,274,2021,35
98,28,2021,35
98,294,2021,35
98,116,2021,35
98,229,2021,35
98,186,2021,35
98,165,2021,35
98,146,2021,35
98,328,2021,35
98,130,2021,35
98,187,2021,35
98,67,2021,35
98,333,2021,35
98,54,2021,35
98,269,2021,35
98,280,2021,35
98,208,2021,35
98,317,2021,35
98,184,2021,35
98,7,2021,35
98,241,2021,35
98,12,2021,35
98,244,2021,35
98,188,2021,35
98,71,2021,35
98,5,2021,35
98,36,2021,35
98,317,2021,35
98,328,2021,35
98,279,2021,35
98,21,2021,35
98,216,2021,35
98,104,2021,35
98,143,2021,35
98,237,2021,35
98,235,2021,35
98,269,2021,35
98,17,2021,35
98,325,2021,35
98,337,2021,35
98,85,2021,35
98,105,2021,35
98,116,2021,35
98,3,2021,35
98,318,2021,35
98,278,2021,35
98,74,2021,35
98,37,2021,35
98,203,2021,35
98,263,2021,35
98,215,2021,35
98,278,2021,36
98,106,2021,36
98,27,2021,36
98,245,2021,36
98,94,2021,36
98,183,2021,36
98,178,2021,36
98,277,2021,36
98,255,2021,36
98,48,2021,36
98,185,2021,36
98,100,2021,36
98,158,2021,36
98,57,2021,36
98,45,2021,36
98,288,2021,36
98,169,2021,36
98,305,2021,36
98,231,2021,36
98,318,2021,36
98,107,2021,36
98,315,2021,36
98,148,2021,36
98,107,2021,36
98,185,2021,36
98,184,2021,36
98,181,2021,36
98,201,2021,36
98,109,2021,36
98,219,2021,36
98,210,2021,36
98,329,2021,36
98,144,2021,36
98,131,2021,36
98,62,2021,36
98,199,2021,36
98,29,2021,36
98,104,2021,36
98,275,2021,36
98,216,2021,36
98,141,2021,36
98,181,2021,36
98,3,2021,36
98,316,2021,36
98,216,2021,36
98,9,2021,36
98,280,2021,36
98,152,2021,36
98,122,2021,36
98,274,2021,36
98,211,2021,36
98,321,2021,36
98,58,2021,36
98,176,2021,36
98,93,2021,36
98,330,2021,36
98,229,2021,36
98,243,2021,36
98,225,2021,36
98,227,2021,36
98,52,2021,36
98,45,2021,36
98,35,2021,36
98,11,2021,36
98,266,2021,36
98,7,2021,36
98,18,2021,36
98,346,2021,36
98,241,2021,36
98,72,2021,36
98,96,2021,36
98,301,2021,36
98,256,2021,36
98,67,2021,36
98,237,2021,36
98,63,2021,36
98,311,2021,36
98,173,2021,36
98,60,2021,36
98,247,2021,36
98,342,2021,36
98,316,2021,36
98,35,2021,36
98,339,2021,36
98,100,2021,36
98,248,2021,36
98,88,2021,36
98,333,2021,36
98,329,2021,36
98,82,2021,36
98,207,2021,36
98,99,2021,36
98,230,2021,36
98,6,2021,36
98,307,2021,36
98,286,2021,36
98,333,2021,36
98,6,2021,36
98,277,2021,36
98,36,2021,36
98,287,2021,36
98,295,2021,36
98,146,2021,36
98,196,2021,36
98,206,2021,36
98,69,2021,36
98,225,2021,36
98,253,2021,36
98,314,2021,36
98,146,2021,36
98,101,2021,36
98,280,2021,36
98,1,2021,36
98,278,2021,36
98,327,2021,36
98,163,2021,36
98,85,2021,36
98,172,2021,36
98,185,2021,36
98,118,2021,36
98,331,2021,36
98,17,2021,36
98,242,2021,36
98,87,2021,36
98,104,2021,36
98,257,2021,36
98,292,2021,36
98,125,2021,36
98,57,2021,36
98,320,2021,36
98,317,2021,36
98,272,2021,36
98,206,2021,36
98,14,2021,36
98,136,2021,36
98,274,2021,36
98,35,2021,36
98,180,2021,36
98,93,2021,36
98,59,2021,36
98,327,2021,36
98,81,2021,36
98,139,2021,36
98,174,2021,36
98,163,2021,36
98,237,2021,36
98,221,2021,36
98,131,2021,36
98,167,2021,36
98,195,2021,36
98,248,2021,36
98,333,2021,36
98,129,2021,36
98,40,2021,36
98,172,2021,36
98,230,2021,36
98,8,2021,36
98,304,2021,36
98,22,2021,36
98,322,2021,36
98,214,2021,36
98,25,2021,36
98,283,2021,36
98,316,2021,36
98,100,2021,36
98,55,2021,36
98,278,2021,36
98,151,2021,36
98,225,2021,36
98,306,2021,36
98,107,2021,36
98,116,2021,36
98,221,2021,36
98,174,2021,36
98,180,2021,36
98,280,2021,36
98,8,2021,36
98,181,2021,36
98,171,2021,36
98,169,2021,36
98,162,2021,36
98,1,2021,36
98,210,2021,36
98,324,2021,36
98,21,2021,36
98,277,2021,36
98,35,2021,36
98,195,2021,36
98,177,2021,36
98,77,2021,36
98,268,2021,36
98,167,2021,36
98,24,2021,36
98,334,2021,36
98,295,2021,36
98,196,2021,36
98,345,2021,36
98,185,2021,36
98,100,2021,36
98,144,2021,36
98,182,2021,36
98,97,2021,36
98,136,2021,36
98,20,2021,36
98,229,2021,36
98,227,2021,36
98,70,2021,36
98,19,2021,36
98,280,2021,36
98,103,2021,36
98,74,2021,36
98,255,2021,36
98,248,2021,36
98,218,2021,36
98,326,2021,36
98,189,2021,36
98,210,2021,36
98,316,2021,36
98,317,2021,36
98,102,2021,36
98,34,2021,36
98,104,2021,37
98,144,2021,37
98,36,2021,37
98,25,2021,37
98,2,2021,37
98,157,2021,37
98,259,2021,37
98,316,2021,37
98,150,2021,37
98,101,2021,37
98,99,2021,37
98,115,2021,37
98,32,2021,37
98,159,2021,37
98,79,2021,37
98,186,2021,37
98,26,2021,37
98,47,2021,37
98,315,2021,37
98,319,2021,37
98,65,2021,37
98,120,2021,37
98,36,2021,37
98,80,2021,37
98,274,2021,37
98,236,2021,37
98,222,2021,37
98,53,2021,37
98,308,2021,37
98,152,2021,37
98,208,2021,37
98,132,2021,37
98,267,2021,37
98,286,2021,37
98,174,2021,37
98,184,2021,37
98,122,2021,37
98,194,2021,37
98,242,2021,37
98,14,2021,37
98,123,2021,37
98,249,2021,37
98,125,2021,37
98,141,2021,37
98,164,2021,37
98,254,2021,37
98,95,2021,37
98,13,2021,37
98,161,2021,37
98,153,2021,37
98,346,2021,37
98,150,2021,37
98,259,2021,37
98,61,2021,37
98,264,2021,37
98,344,2021,37
98,93,2021,37
98,297,2021,37
98,15,2021,37
98,20,2021,37
98,113,2021,37
98,120,2021,37
98,290,2021,37
98,131,2021,37
98,221,2021,37
98,99,2021,37
98,325,2021,37
98,214,2021,37
98,66,2021,37
98,75,2021,37
98,341,2021,37
98,216,2021,37
98,93,2021,37
98,11,2021,37
98,192,2021,37
98,38,2021,37
98,93,2021,37
98,202,2021,37
98,67,2021,37
98,167,2021,37
98,17,2021,37
98,8,2021,37
98,345,2021,37
98,119,2021,37
98,293,2021,37
98,267,2021,37
98,106,2021,37
98,165,2021,37
98,326,2021,37
98,69,2021,37
98,22,2021,37
98,32,2021,37
98,343,2021,37
98,189,2021,37
98,75,2021,37
98,73,2021,37
98,143,2021,37
98,221,2021,37
98,326,2021,37
98,297,2021,37
98,262,2021,37
98,205,2021,37
98,56,2021,37
98,82,2021,37
98,281,2021,37
98,336,2021,37
98,223,2021,37
98,15,2021,37
98,54,2021,37
98,57,2021,37
98,337,2021,37
98,23,2021,37
98,238,2021,37
98,4,2021,37
98,327,2021,37
98,272,2021,37
98,92,2021,37
98,76,2021,37
98,35,2021,37
98,190,2021,37
98,273,2021,37
98,294,2021,37
98,87,2021,37
98,39,2021,37
98,265,2021,37
98,193,2021,37
98,58,2021,37
98,225,2021,37
98,314,2021,37
98,165,2021,37
98,248,2021,37
98,334,2021,37
98,337,2021,37
98,252,2021,37
98,51,2021,37
98,184,2021,37
98,48,2021,37
98,85,2021,37
98,92,2021,37
98,243,2021,37
98,332,2021,37
98,119,2021,37
98,301,2021,37
98,113,2021,37
98,81,2021,37
98,314,2021,37
98,136,2021,37
98,24,2021,37
98,92,2021,37
98,141,2021,37
98,247,2021,37
98,160,2021,37
98,81,2021,37
98,234,2021,37
98,183,2021,37
98,347,2021,37
98,135,2021,37
98,285,2021,37
98,199,2021,37
98,105,2021,37
98,35,2021,37
98,114,2021,37
98,84,2021,37
98,311,2021,37
98,149,2021,37
98,332,2021,37
98,285,2021,37
98,284,2021,37
98,116,2021,37
98,13,2021,37
98,60,2021,37
98,46,2021,37
98,128,2021,37
98,45,2021,37
98,140,2021,37
98,49,2021,37
98,184,2021,37
98,242,2021,37
98,78,2021,37
98,234,2021,37
98,294,2021,37
98,213,2021,37
98,238,2021,37
98,11,2021,37
98,108,2021,37
98,121,2021,37
98,139,2021,37
98,304,2021,37
98,77,2021,37
98,226,2021,37
98,55,2021,37
98,278,2021,37
98,322,2021,37
98,244,2021,37
98,56,2021,37
98,72,2021,37
98,121,2021,37
98,41,2021,37
98,3,2021,37
98,135,2021,37
98,73,2021,37
98,153,2021,37
98,251,2021,37
98,213,2021,37
98,340,2021,37
98,178,2021,37
98,338,2021,37
98,196,2021,37
98,46,2021,37
98,155,2021,37
98,67,2021,37
98,132,2021,37
98,89,2021,38
98,87,2021,38
98,3,2021,38
98,177,2021,38
98,45,2021,38
98,335,2021,38
98,198,2021,38
98,8,2021,38
98,36,2021,38
98,100,2021,38
98,311,2021,38
98,60,2021,38
98,233,2021,38
98,87,2021,38
98,255,2021,38
98,336,2021,38
98,280,2021,38
98,120,2021,38
98,127,2021,38
98,250,2021,38
98,85,2021,38
98,154,2021,38
98,5,2021,38
98,201,2021,38
98,68,2021,38
98,187,2021,38
98,75,2021,38
98,175,2021,38
98,343,2021,38
98,12,2021,38
98,26,2021,38
98,149,2021,38
98,253,2021,38
98,316,2021,38
98,184,2021,38
98,47,2021,38
98,186,2021,38
98,175,2021,38
98,177,2021,38
98,162,2021,38
98,8,2021,38
98,225,2021,38
98,318,2021,38
98,332,2021,38
98,208,2021,38
98,167,2021,38
98,77,2021,38
98,115,2021,38
98,182,2021,38
98,323,2021,38
98,289,2021,38
98,240,2021,38
98,108,2021,38
98,198,2021,38
98,144,2021,38
98,78,2021,38
98,144,2021,38
98,115,2021,38
98,245,2021,38
98,19,2021,38
98,51,2021,38
98,169,2021,38
98,170,2021,38
98,56,2021,38
98,340,2021,38
98,154,2021,38
98,63,2021,38
98,143,2021,38
98,31,2021,38
98,42,2021,38
98,198,2021,38
98,45,2021,38
98,257,2021,38
98,323,2021,38
98,168,2021,38
98,319,2021,38
98,120,2021,38
98,291,2021,38
98,237,2021,38
98,9,2021,38
98,345,2021,38
98,59,2021,38
98,228,2021,38
98,288,2021,38
98,130,2021,38
98,303,2021,38
98,90,2021,38
98,278,2021,38
98,12,2021,38
98,30,2021,38
98,115,2021,38
98,212,2021,38
98,314,2021,38
98,336,2021,38
98,188,2021,38
98,38,2021,38
98,104,2021,38
98,22,2021,38
98,305,2021,38
98,217,2021,38
98,313,2021,38
98,125,2021,38
98,302,2021,38
98,246,2021,38
98,118,2021,38
98,64,2021,38
98,2,2021,38
98,93,2021,38
98,311,2021,38
98,114,2021,38
98,238,2021,38
98,346,2021,38
98,212,2021,38
98,146,2021,38
98,98,2021,38
98,257,2021,38
98,147,2021,38
98,95,2021,38
98,42,2021,38
98,113,2021,38
98,158,2021,38
98,310,2021,38
98,118,2021,38
98,14,2021,38
98,321,2021,38
98,38,2021,38
98,188,2021,38
98,177,2021,38
98,244,2021,38
98,152,2021,38
98,235,2021,38
98,40,2021,38
98,47,2021,38
98,34,2021,38
98,73,2021,38
98,67,2021,38
98,194,2021,38
98,148,2021,38
98,341,2021,38
98,168,2021,38
98,164,2021,38
98,340,2021,38
98,245,2021,38
98,21,2021,38
98,85,2021,38
98,268,2021,38
98,41,2021,38
98,262,2021,38
98,207,2021,38
98,132,2021,38
98,249,2021,38
98,133,2021,38
98,64,2021,38
98,160,2021,38
98,199,2021,38
98,298,2021,38
98,179,2021,38
98,58,2021,38
98,148,2021,38
98,272,2021,38
98,28,2021,38
98,166,2021,38
98,9,2021,38
98,128,2021,38
98,191,2021,38
98,281,2021,38
98,102,2021,38
98,266,2021,38
98,205,2021,38
98,45,2021,38
98,87,2021,38
98,29,2021,38
98,220,2021,38
98,339,2021,38
98,169,2021,38
98,255,2021,38
98,160,2021,38
98,16,2021,38
98,216,2021,38
98,155,2021,38
98,192,2021,38
98,74,2021,38
